DD RH  0.00722
DD HR  0.00722
DD RI  0.00217
DD IR  0.00217
DD RL  0.03076
DD LR  0.03076
DD RK -0.01238
DD KR -0.01238
DD RM -0.01861
DD MR -0.01861
DD RF  0.00052
DD FR  0.00052
DD RS -0.01637
DD SR -0.01637
DD RT -0.01715
DD TR -0.01715
DD RY -0.02309
DD YR -0.02309
DD RV -0.01546
DD VR -0.01546
DD NN  0.00847
DD NN  0.00847
DD NQ -0.01048
DD QN -0.01048
DD NI  0.00836
DD IN  0.00836
DD NL  0.00259
DD LN  0.00259
DD NM  0.00644
DD MN  0.00644
DD NF  0.00098
DD FN  0.00098
DD NS  0.00293
DD SN  0.00293
DD NT -0.03816
DD TN -0.03816
DD NW  0.00195
DD WN  0.00195
DD NY  0.00098
DD YN  0.00098
DD NV  0.01622
DD VN  0.01622
DD DD -0.00292
DD DD -0.00292
DD DL  0.00195
DD LD  0.00195
DD CC -0.01756
DD CC -0.01756
DD CH  0.00488
DD HC  0.00488
DD CI  0.01074
DD IC  0.01074
DD CL  0.07818
DD LC  0.07818
DD CK  0.00684
DD KC  0.00684
DD CM -0.01617
DD MC -0.01617
DD CF -0.03362
DD FC -0.03362
DD CT -0.01463
DD TC -0.01463
DD CW  0.02961
DD WC  0.02961
DD CY  0.02763
DD YC  0.02763
DD CV -0.01152
DD VC -0.01152
DD QQ  0.00239
DD QQ  0.00239
DD QI  0.00488
DD IQ  0.00488
DD QL  0.01816
DD LQ  0.01816
DD QK  0.01026
DD KQ  0.01026
DD QM  0.00524
DD MQ  0.00524
DD QF -0.01150
DD FQ -0.01150
DD QT -0.00917
DD TQ -0.00917
DD QY -0.00414
DD YQ -0.00414
DD QV -0.00352
DD VQ -0.00352
DD EE  0.00391
DD EE  0.00391
DD EL  0.00131
DD LE  0.00131
DD EF -0.00793
DD FE -0.00793
DD ES  0.00195
DD SE  0.00195
DD EV  0.00139
DD VE  0.00139
DD HH -0.11858
DD HH -0.11858
DD HI  0.00614
DD IH  0.00614
DD HL  0.11909
DD LH  0.11909
DD HK  0.03956
DD KH  0.03956
DD HM -0.02116
DD MH -0.02116
DD HF -0.03127
DD FH -0.03127
DD HS  0.00098
DD SH  0.00098
DD HT  0.00098
DD TH  0.00098
DD HY  0.05400
DD YH  0.05400
DD HV -0.05040
DD VH -0.05040
DD II -0.00368
DD II -0.00368
DD IL  0.04715
DD LI  0.04715
DD IK  0.02056
DD KI  0.02056
DD IM -0.03636
DD MI -0.03636
DD IF -0.02003
DD FI -0.02003
DD IS -0.01145
DD SI -0.01145
DD IT -0.00064
DD TI -0.00064
DD IY  0.01835
DD YI  0.01835
DD IV  0.04573
DD VI  0.04573
DD LL -0.14131
DD LL -0.14131
DD LK  0.00593
DD KL  0.00593
DD LM -0.00827
DD ML -0.00827
DD LF  0.01090
DD FL  0.01090
DD LS  0.03311
DD SL  0.03311
DD LT -0.02904
DD TL -0.02904
DD LW -0.01801
DD WL -0.01801
DD LY  0.00426
DD YL  0.00426
DD LV  0.09691
DD VL  0.09691
DD KK -0.00760
DD KK -0.00760
DD KM  0.01369
DD MK  0.01369
DD KF  0.00879
DD FK  0.00879
DD KT -0.01598
DD TK -0.01598
DD KW  0.00195
DD WK  0.00195
DD KY -0.00954
DD YK -0.00954
DD KV  0.00346
DD VK  0.00346
DD MM  0.00415
DD MM  0.00415
DD MF  0.01144
DD FM  0.01144
DD MS  0.00488
DD SM  0.00488
DD MT  0.02138
DD TM  0.02138
DD MW  0.00391
